,Date,Location,Operator,Route,Type,Total_Aboard,Passengers_Aboard,Crew_Aboard,Total_Fatalities,Passengers_Fatalities,Crew_Fatalities,Ground,Summary,Year
2755,1984-03-16,"San Borja, Bolivia",Lloyd Aereo Boliviano,Trinidad-San Borja,Fairchild F-27M,23.0,20.0,3.0,23.0,20.0,3.0,0.0,Crashed into the jungle.,1984
2756,1984-03-24,"Near Rurrenabaque, Bolivia",Frigorifico Reyes,Unknown,Douglas C-54,5.0,2.0,3.0,5.0,2.0,3.0,0.0,"Shortly after the cargo plane took off, the engines began to backfire, the plane lost altitude, the right wing clipped trees and the plane crashed.",1984
2757,1984-03-31,Off  Bimini,State Airlines,Ft. Lauderdale - Bimini,Cessna 402B,6.0,5.0,1.0,6.0,5.0,1.0,0.0,"Slowed to 90 knts and soon after began to descent at 5,400 fpm and disappeared from radar and crashed into the sea. The wreckage was never found.",1984
2758,1984-04-18,"Imperatriz, Brazil",VOTEC / VOTEC,Unknown,Embraer 110EJ Band./Embraer 110P Band.,35.0,31.0,4.0,19.0,17.0,2.0,0.0,"Midair collision.  Same aircraft type, same airline. One of 17 killed aboard PT-GKL and all 18 aboard PT-GJZ were killed. PT-GJZ crashed out of control but PT-GKL was able to make a forced landing without its No.1 engine on a river after which it sank.",1984
2759,1984-05-30,"Chalkhill, Pennsylvania",Zantop International Airlines,Baltimore - Detroit,Lockheed L-188AF Electra,4.0,1.0,3.0,4.0,1.0,3.0,0.0,"The cargo aircraft's entry into an unusual attitude and the inability of the flight crew to analyze the flight condition before there was a complete loss of control. Although the precise reason for the loss of control was not identified, an undetermined failure of a component in the No.2 vertical gyro system, perhaps involving the amplifier and associated circuitry, probably contributed to the cause of the accident by incorrectly processing data to the co-pilot's approach horizon. The inflight structural failure of the aircraft was due to overload.",1984
2760,1984-04-06,"Windsor Locks, Connecticut",Air Continental,Syracuse-Windsor Locks,Learjet 23A,3.0,1.0,2.0,3.0,1.0,2.0,0.0,"According to witnesses, the aircraft made a normal approach to Rwy 33 with no apparent abnormalities. However, when it was about 200 ft over the approach lights, they heard an increase in the engine thrust & the aircraft's descent stopped. Two witnesses thought the aircrew initiated a go-around. Immediately thereafter, the aircraft began an apparent level turn to the right. As it turned thru about 90 deg of turn, the bank angle had increased to nearly 90 deg, the aircraft's nose dropped & the plane crashed in a nose low attitude & burned. Malfunction of spoiler system for reasons undetermined.",1984
2761,1984-06-19,"Island Beach, New Jersey",Air Taxi - Raco Helicopters Corp.,Unknown,Aerospeciale AS-350D,3.0,1.0,2.0,3.0,1.0,2.0,0.0,"The on-demand air taxi flight departed for garden city with one passenger. The reported weather at the approximate time of the accident indicated low clouds, thunderstorm activity including rain and lighting. One witness stated that he observed the helicopter flying at an altitude of approximately 60 to 80 feet above the water. The helicopter wreckage was found the next day on the beach. Continued VFR flight into IMC. Improper altitude.",1984
2762,1984-06-28,"Near Sao Pedro d' Aldeia, Brazil",TAM Lineas Aéreas Regional,Rio de Janeiro - Macaé,Embraer 110C Bandeirante,18.0,16.0,2.0,18.0,16.0,2.0,0.0,The aircraft flew into heavy rain and a cloud shrouded hill after the pilot abandoned IFR and descended VFR. The plane was carrying journalists.,1984
2763,1984-07-21,"Tau Island, American Samoa",South Pacific Island Airways,Pango Pango - Tau Island,de Havilland Canada DHC-6 Twin Otter 300,14.0,11.0,3.0,1.0,1.0,0.0,0.0,While turning from its base leg onto the final approach the fight controls suddenly collapsed and the nose of the plane pitched up. The pilot attempted to maintain control  of the aircraft by using the throttle and flap controls but it collided with a vehicle and terminal building.  A rusted elevator control cable broke. Improper maintenance  procedures. Total failure of the elevator control due to corrosion.,1984
2764,1984-02-08,"Vieques, Puerto Rico",Vieques Air Link,"Vieques, PR - St. Croix, VI",Britten-Norman BN-2A Islander,9.0,8.0,1.0,9.0,8.0,1.0,0.0,Banked to the left shortly after taking off and crashed into the ocean. Aircraft overloaded and improperly loaded. Inexperienced pilot. Water contamination of fuel.,1984
2765,1984-04-08,"Nawabshah, Pakistan",Aeroflot,Aden - Karachi - Tashkent,Antonov AN-12BP,24.0,15.0,9.0,24.0,15.0,9.0,0.0,The plane flew into severe weather and hail penetrated the oil radiatiors. Power was lost in all four engines and load limits were exceeded during an emergency descent. The plane broke up and crashed.,1984
2766,1984-05-08,"Dacca, Bangladesh",Bangladesh Biman,Chittagong-Patenga - Dhaka,Fokker F-27 Friendship 600,49.0,45.0,4.0,49.0,45.0,4.0,0.0,"Crashed in the water, 1,800 ft. short of the runway on a second landing attempt after a go-around on a VOR approach.",1984
2767,1984-11-08,"Near Memphis, Tennessee",Aviation Enterprises,Memphis - Chicago,Douglas DC-3,3.0,1.0,2.0,3.0,1.0,2.0,0.0,During takeoff the crew lost the No. 1 engine. The plane struck utility poles and crashed through the roof of a building. Missing spark plug from the No. 1 engine in the No. 14 cylinder.,1984
2768,1984-08-15,"Near Wamena, Indonesia",Airfast Indonesia,Wamena-Jayapura,Douglas C-47A,3.0,1.0,2.0,2.0,1.0,1.0,0.0,Crashed into a mountain while en route.,1984
2769,1984-08-24,"San Luis Obispo, California",Wings West Airlines / Private,San Luis Obispo - San Fransisco,Beechcraft C99 / Rockwell 112TC,17.0,13.0,4.0,17.0,13.0,4.0,0.0,"A head-on midair collision occurred at 3, 400 ft. near San Luis Obispo Airport . The Beech was climbing and the Rockwell was descending. Two aboard the Rockwell aircraft were killed along with 15 aboard the Beech.  Failure of the pilots of both aircraft to follow the recommended communications and traffic advisory practices for uncontrolled airports in alerting each other to their presence. Underlying the accident were the physiological limitations of human vision and reaction time.",1984
2770,1984-08-30,"Douala, Cameroon",Cameroon Airlines,Douala - Yaounde,Boeing B-737-2H7C,116.0,109.0,7.0,2.0,2.0,0.0,0.0,"When taxing tin preperation to takeoff, a compressor disc in the No.2 engine failed. Debris punctured the wing and fuel tank causing an uncontrollable fire that destroyed the aircraft.",1984
2771,1984-06-09,"Mt. Musaka, Papua, New Guinea",Talair,Wewak-Tabubil-Telefomin-Kiunga,Britten-Norman BN-2A-20 Islander,11.0,9.0,2.0,9.0,7.0,2.0,0.0,Crashed into Mt. Musaka.,1984
2772,1984-07-09,"Near Naples, Florida",Provincetown - Boston Airlines,"Naples, FL - Tampa, FL",Cessna 402C,6.0,5.0,1.0,1.0,1.0,0.0,0.0,Lost both engines while taking off and crashed  wheels up in a field. Fueled with jet fuel by accident.,1984
2773,1984-11-09,"Near the Kwango River, Zaire",MMM Aero Services,Kinshasa - Tshikapa,Handley Page Dart Herald 202,30.0,25.0,5.0,30.0,25.0,5.0,0.0,After an engine failed in flight. The crew tried to make an emergency landing but over shot the runway and crashed.,1984
2774,1984-09-16,"Opole, Poland",APRL,Airshow,Antonov An-2T,25.0,22.0,3.0,11.0,11.0,0.0,0.0,Crashed during takeoff. Overloaded,1984
2775,1984-09-18,"Quito, Ecuador",AECA Cargo,Quito - Guayaquil,McDonnell Douglas DC-8F-55,4.0,0.0,4.0,4.0,0.0,4.0,49.0,"While taking off, the cargo plane was unable to gain altitude and crashed into buildings at the end of the runway. Improper calculation of center of gravity, load distribution and maximum takeoff weight for existing runway and weather conditions.",1984
2776,1984-09-10,"Fort Franklin, Canada",Nahanni Air Services,Fort Norman - Fort Franklin,de Havilland Canada DHC-6 Twin Otter 100,7.0,6.0,1.0,7.0,6.0,1.0,0.0,Struck a tower while on approach in fog.  Weather was below VFR minima and not reported to the pilot because of a lack of observation and communications facilities at Fort Franklin. The decision of the pilot to continue the approach in fog.,1984
2777,1984-11-10,"Near Omsk, Russia",Aeroflot,Krasnodar - Omsk,Tupolev TU-154B,179.0,170.0,9.0,174.0,169.0,5.0,4.0,"While landing, the crew noticed something on the runway, took evasive action and crashed into two cleaning vehicles. The flying control officer (ATC)  fell asleep and did not inform the controllers cleaning vehicles were on the runway.",1984
2778,1984-11-10,"Goose Bay, Newfoundland, Canada",Labradore Airways,St. Anthony - Goose Bay,de Havilland Canada DHC-6 Twin Otter 100,4.0,2.0,2.0,4.0,2.0,2.0,0.0,The air ambulance struck a mountain in near zero visibility and snow bounced twice and came to rest in a canyon. The VFR flight was attempted in mountainous terrain in marginal weather conditions. The aircraft was flown at an altitude which did not provide terrain clearance and the aircraft struck amountain for undetermined reasons.,1984
2779,1984-10-31,"Off Davao, Philippines",Village Airways,Davao - Manila,Douglas C-47B,4.0,0.0,4.0,4.0,0.0,4.0,0.0,The cargo plane went missing in the Pacific Ocean while en route.,1984
2780,1984-11-20,"Loja, Peru",TAME,Loja - Zumba,de Havilland Canada DHC-6 Twin Otter 300,14.0,12.0,2.0,14.0,12.0,2.0,0.0,Crashed into high terrain.,1984
2781,1984-04-12,"Near Kostroma, USSR",Aeroflot,Kostroma -Kvanovo,LET 410 M,17.0,15.0,2.0,17.0,15.0,2.0,0.0,Spatial orientation caused by failure of the artificial horizon.,1984
2782,1984-06-12,"Jacksonville, Florida",Provincetown - Boston Airlines,Jacksonville - Tampa,Embraer 110P1 Bandeirante,13.0,11.0,2.0,13.0,11.0,2.0,0.0,"After taking off, the aircraft went into a steep dive, crashed and burned 7,800 ft. beyond the departure end of the runway. Malfunction of the elevator control system or elevator trim system. The reaction of the flight crew to correct the pitch control problem overstressed the left elevator control rod, which resulted in asymmetrical elevator deflection and overstress failure of the horizontal stabilizer attachment structure.",1984
2783,1984-12-22,"Near Bhojpur, Nepal",Royal Nepal Airlines,Katmandou-Bhojpur,de Havilland Canada DHC-6 Twin Otter 300,23.0,20.0,3.0,15.0,12.0,3.0,0.0,Crashed into mountain in poor weather off the intended course.,1984
2784,1984-12-23,"Near Kranoyarsk, Russia",Aeroflot,Krasnoyarsk - Irkutsk,Tupolev TU-154B-2,111.0,104.0,7.0,110.0,103.0,7.0,0.0,The aircraft crashed while attempting an emergency landing after the No. 3 engine caught fire. Failure of a  compressor.,1984
2785,1985-01-01,"Near La Paz, Bolivia",Eastern Air Lines,"Asuncion, Paraguay - La Paz, Bolivia",Boeing B-727-225 Adv,29.0,19.0,10.0,29.0,19.0,10.0,0.0,"The aircraft hit Mt. Illimani at an altitude of 19,600 feet after being cleared to descend during an approach to La Paz. The crew did not follow the prescribed airway. Navigation error. Controlled flight into terrain.",1985
2786,1985-09-01,"Kansas City, Kansas",TPI International Airways,Detroit - Kansas City,Lockheed L-188AF Electra,3.0,0.0,3.0,3.0,0.0,3.0,0.0,The cargo plane executed a missed approach because it was too high. The copilot mistakenly lined up with nearby Fairfax Airport to land. The captain took over and entered a steep climb for a go-around. The plane stalled and entered a dive and crashed into a water treatment plant. Improper IFR procedure. Airspeed not maintained which led to an inadvertent stall.,1985
2787,1985-01-18,"Jinan, China",CAAC,Nanjing - Jinan,Antonov AN-24B,41.0,34.0,7.0,38.0,31.0,7.0,0.0,Crashed after overshooting the runway in rain and fog.,1985
2788,1985-01-19,"Havana, Cuba",Cubana de Aviacion,Havana - Managua,Ilyushin IL-18D,38.0,33.0,5.0,38.0,33.0,5.0,0.0,The airliner crashed after takeoff. Failure of the artificial horizon and obstruction of aileron control due to shifted cargo.,1985
2789,1985-01-20,"Carson, New Mexico",Air Taxi - EMS,"Albuquerque, NM - Taos, NM -",Bell 206 L-1,3.0,2.0,1.0,3.0,2.0,1.0,0.0,The helicopter crashed in open terrain during a turn to reverse direction. Witnesses stated the aircraft was heading north and was on a converging course with high tension lines that were about 80 to 100 ft high and the belly counted spotlight was illuminated when it passed overhead. The helicopter impacted snow covered terrain in a steep descending bank to the right at a high rate of speed on a southerly heading. The power lines showed no evidence of having been struck. Pilot did not maintain directional control.,1985
2790,1985-01-21,"Reno, Nevada",Galaxy Airlines,"Reno, NV - Minneapolis-St. Paul, MN",Lockheed L-188A Electra,71.0,65.0,6.0,70.0,64.0,6.0,0.0,"The aircraft crashed while returning to the airport after reporting severe vibrations. While attempting to land, the aircraft crashed into a  field, bounced and slid into mobile homes. A ground handler forgot to close an air start access door. The crew's failure to control and monitor the flight path and air speed of the aircraft after detecting the vibration.",1985
2791,1985-01-23,"Cerro el Plateado, Colombia",Aerolineas Centrales de Colombia,Medellin - Quibdo,de Havilland Canada DHC-6 Twin Otter 300,23.0,21.0,2.0,23.0,21.0,2.0,0.0,"Crashed into a mountain at 11,500 ft.  In rainand fog.  Flying under VFR when conditions changed to IFR.",1985
2792,1985-01-23,"Near Buga, Colombia",AIRES Colombia,Florencia - Cali,Embraer 110P1 Bandeirante,17.0,15.0,2.0,17.0,15.0,2.0,0.0,"The aircraft crashed into a mountain at 8,500 ft. while descending to land at Buga. Continued VFR flight into deteriorating weather conditions.",1985
2793,1985-01-02,"Minsk, Belarus, USSR",Aeroflot,Minsk - Leningrad,Tupolev TU-134A,80.0,74.0,6.0,58.0,55.0,3.0,0.0,The aircraft crashed shortly after taking off from Minsk.Double engine failure due to ice ingestion.,1985
2794,1985-04-02,"Soldotna, Alaska",North Pacific Airlines,"Anchorage, AK - Anchorage, AK",Beech Queen Air 65-A80,9.0,8.0,1.0,9.0,8.0,1.0,0.0,Crashed into trees while attempting a go-around in poor weather. Improper minimum descent atlitiude and missed approach. Improper inflight decision. Improper missed approach. Minimum descent altitude not maintained.,1985
2795,1985-02-19,"300 nm NW of San Francisco, California",China Airlines (Taiwan),Taipei - Los Angeles,Boeing B-747-SP-09,274.0,251.0,23.0,0.0,0.0,0.0,0.0,"The aircraft descended in an uncontrolable dive, from 41,000 to 9,500 ft. after the crew shut down an engine.  The captain, preoccupied the malfunctioning engine, didn't properly monitor instruments and over relied on the autopilot and did not use his rudder to keep the plane from rolling . The autopilot disengaged after it could not handle the excessive roll caused by the shut down engine. The captain failed to make the proper flight corrections to recover the aircraft. After a terrifying series of inadvertent aerobatics, the plane leveled off at 9,500 feet and managed to land safely at San Francisco. Forces during the inverted spin were estimated to be from +6G to -4G. The landing gear was forced out through the closed doors, breaking the doors, which flew back and took out part of the rudder and elevator.",1985
2796,1985-02-19,"Near Durango, Vizcaya, Spain",Iberia Airlines,Madrid - Bilbao,Boeing B-727-256,148.0,141.0,7.0,148.0,141.0,7.0,0.0,"The aircraft crashed into an antenna on Mt. Oiz. Incorrect interpretation of Ground Proximity Warning System. The captain was heard shouting ""shut up"" at the GPWS as it announced ""pull up.""  Overconfidence in altitude alert system. Incorrect interpretation of its warnings.",1985
2797,1985-02-22,"Timbuktu, Mali",Air Mali,Tombouctou - Bamako,Antonov AN-24V,51.0,49.0,2.0,50.0,48.0,2.0,0.0,Crashed after taking off. The plane was not able to return to the airport after experiencing an engine failure.,1985
2798,1985-03-28,"Near Florencia, Colombia",SATENA,Bogota - San Vicente del Caguán - Florencia,Fokker F-28 Fellowship 3000,46.0,40.0,6.0,46.0,40.0,6.0,0.0,The domestic flight crashed into a mountain while attempting to land at Florencia in rain and dense fog.,1985
2799,1985-11-04,"Salta, Argentina",YPF,Buenos Aires - Salta,HS-125-700B,7.0,5.0,2.0,7.0,5.0,2.0,0.0,After an aborted landing attempt the aircraft struck a mountain in poor weather conditions.,1985
2800,1985-04-15,"Near Phuket, Thailand",Thai Airways,Bangkok - Phuket,Boeing B-737-200,11.0,4.0,7.0,11.0,4.0,7.0,0.0,The aircraft hit high ground during good weather conditions and after transmitting an emergency message that they had lost both engines.,1985
2801,1985-04-16,"Las Cruces, New Mexico",American Airlines,"Dallas, TX - San Diego, CA",Boeing B-727-227,89.0,81.0,8.0,0.0,0.0,0.0,0.0,While cruising at FL 350 a loud noise was heard followed by a severe jolt. The No. 3 engine separated from the aircraft. A damaged O ring allowed leakage from the forward lavatory waste drain valve. Four gallons of fluid leaked and froze on the exterior of the plane and then broke away in chunks and smashed into the engine. They plane landed safely.,1985
2802,1985-04-20,"Santa Rosa, Bolivia",Carga Aereo Transportada,Unknown,Convair CV-440,4.0,1.0,3.0,4.0,1.0,3.0,0.0,The cargo plane lost an engine on talkeoff nosed down and crashed.,1985
2803,1985-04-20,"Kulusuk, Greenland",Aeronica,Positioning,Fokker F-27 Friendship 100,5.0,0.0,5.0,2.0,0.0,2.0,0.0,After a fuel transfer problem the plane crashed while trying to make an emergency landing in snow. Poor weather and failure of the crew to follow proper procedures with the auxiliary fuel system.,1985
2804,1985-05-28,"Cabimas, Venezuela",Avensa,Cabimas - Caracas,Convair CV-580,13.0,8.0,5.0,2.0,0.0,2.0,0.0,"The aircraft's tail struck a hill 1,500 feet from the end of the runway after which an emergency crash landing was made.",1985
2805,1985-05-31,"Nashville, Tennessee",General Aviation Inc.,Nashville - Indianapolis,Grumman G-159 Gulfstream I,2.0,0.0,2.0,2.0,0.0,2.0,0.0,The cargo plane crashed after losing the No. 1 engine. Fuel starvation. Pilot had the fuel selector for the No. 1 engine in the off and feathered position.,1985
2806,1985-06-14,"Athens, Greece",Trans World Airlines,Athens - Rome,Boeing B-727-231,153.0,145.0,8.0,1.0,1.0,0.0,0.0,The aircraft was hijacked while en route from Athens to Rome over Italian airspace. U.S. Navy diver Robert Stethem was murdered aboard.,1985
2807,1985-06-23,"Juara, Brazil",TABA,Juara - Cuiaba,Embraer 110P Bandeirante,17.0,15.0,2.0,17.0,15.0,2.0,0.0,The plane stalled and crashed into an emergency vehicle while making an emergency landing attempt after an engine caught fire. A faulty fuel injection nozzle caused a blow torch effect damaging the compressor turbine vane ring and causing thermal fatigue and loss of one of the turbine blades.The resulting imbalance ruptured the starting control bypass fuel return line.,1985
2808,1985-06-23,"Atlantic Ocean, 110 miles West of Ireland",Air India,Montreal - London,Boeing B-747-237B,329.0,307.0,22.0,329.0,307.0,22.0,0.0,"The aircraft broke up in flight and crashed into the ocean. Detonation of an explosive device in the forward cargo hold. Terrorist working in Vancouver, Canada, checked baggage with bombs onto two flights. One bag transferred at Toronto onto flight 182. The other would have been transferred at Tokyo onto another Air India flight, but exploded at the airport killing 2 baggage handlers. The aircraft was named "" Emperor Kanishka.""",1985
2809,1985-10-07,"Near Uchuduk, Uzbekistan, USSR",Aeroflot,Karshi - Leningrad,Tupolev TU-154B-2,200.0,191.0,9.0,200.0,191.0,9.0,0.0,"The crew climbed to the cruising altitude of FL380  at an airspeed of which is close to stall speed. During cruise flight vibrations started because of the low airspeed but were assumed by the crew to be  caused by engine surges. They reduced power to idle, causing the airspeed to drop. Trying to maintain altitude, the airplane eventually stalled, went into a flat spin and crashed.",1985
2810,1985-02-08,"Ft. Worth-Dallas, Texas",Delta Air Lines,Fort Lauderdale - Dallas-Fort Worth,Lockheed L-1011-1 TriStar,163.0,152.0,11.0,134.0,126.0,8.0,1.0,"While on a flight from Fort Lauderdale, FL to Dallas/ Forth Worth, the aircraft crashed while making an landing attempt in thunderstorm activity. The plane touched down 6,000 feet short of the runway and 360 feet to the left of the runway centerline, became airborne again, struck a car killing the driver, crossed the highway and crashed into two water tank reservoirs. Microburst induced windshear. The flightcrew's decision to initiate and continue the approach into a cumulonimbus cloud which they observed to contain lightning. Lack of training for avoiding and escaping from low-altitude windshear.",1985
2811,1985-12-08,"Mt. Osutaka, near Ueno Village, Japan",Japan Air Lines,Tokyo - Osaka,Boeing B-747-SR46,524.0,509.0,15.0,520.0,505.0,15.0,0.0,"The aircraft suffered an aft pressure bulkhead failure at 23,900 ft. The aircraft had severe control difficulties with loss of all controls and eventually after 40 minutes, collided with a mountain. Improper repair of the  bulkhead while being supervised by Boeing engineers after a tail strike in 1978. Worst single plane disaster in aviation history. Kyu Sakamoto, 43, famous for his Japanese song ""Sukiyaki"" was killed in the accident.",1985
2812,1985-12-08,"Mulia, Indonesia",Merpati Nusantara Airlines,Unknown,de Havilland Canada DHC-6 Twin Otter 300,19.0,16.0,3.0,8.0,8.0,0.0,0.0,Unknown circumstances.,1985
2813,1985-08-15,"Aden, Yemen",Alyemda Airlines,Aden - Abu Dahbi,Boeing 707-336C,73.0,65.0,8.0,3.0,1.0,2.0,0.0,"As the plane reached FL230, water was spilled on the autopilot panel and the crew had to disengage the autopilot because the stabilizer trim wheel started to rotate. Control was lost as the plane pitched up and down. Control was regained at 1,000 ft. and an emergency landing was carried out.",1985
2815,1985-08-25,"Auburn, Maine",Bar Harbor Airlines,"Boston, MA - Auburn, ME",Beechcraft 99,8.0,6.0,2.0,8.0,6.0,2.0,0.0,"While on approach, ATC noticed the flight was east of course and the crew was given instructions to correct.   The crew then tried, unsuccessfully to intercept the glideslope. The plane struck trees and crashed short and right of the runway centerline. The pilot's continuation of an unstabilized approach which resulted in a descent below glideslope. Improper IFR procedure by pilot. Missed approach not performed. Decision height not identified. Samantha Smith, 13, along with her father were killed. She became famous for writing to Soviet leader Yuri Andropov about her fear of nuclear war. She later visited him in Moscow.",1985
2816,1985-04-09,"Near Kandahar, Afghanistan",Ariana Afghan Airlines,Kandahar - Farah,Antonov AN-26,52.0,47.0,5.0,52.0,47.0,5.0,0.0,Shot down by rebels with a ground-to-air missile while flying at FL130.,1985
2817,1985-06-09,"Milwaukee, Wisconsin",Midwest Express,Milwaukee - Atlanta,McDonnell Douglas DC-9-14,31.0,27.0,4.0,31.0,27.0,4.0,0.0,The aircraft stalled and dove into the ground as it  took off.  Failure of right engine after compressor spacer failure precipitated by a fatigue crack. The crew's improper use of flight controls in response to the catastrophic failure of the right engine during a critical phase of flight which led to an accelerated stall and loss of control of the airplane. Contributing to the loss of control was a lack of crew coordination in response to the emergency.,1985
2818,1985-09-25,"Near Kharkov, Ukraine",MAP,Dnepropetrovsk - Moscow,Antonov An-12,9.0,4.0,5.0,9.0,4.0,5.0,0.0,The plane crashed en route after a fire in the No. 1 engine which led to the seperation of the outer wing.,1985
2819,1985-09-29,"Jenkinsburg, Georgia",Air Carriers Express Services Inc,Parachuting,Cessna 208 Caravan I,17.0,16.0,1.0,17.0,16.0,1.0,0.0,Lost power and spiraled into the ground after takeoff. Contaminated fuel. Overloaded.,1985
2820,1985-09-10,"Vitória da Conquista, Brazil",Nordeste Linhas Aéreas,Vitória da Conquista - Salvador,Embraer 110C Bandeirante,2.0,0.0,2.0,2.0,0.0,2.0,0.0,The pilot of the cargo plane stayed at a low altitude after taking off in IMC conditons and crashed.,1985
2821,1985-10-10,"Off South Head, Australia",Pel Air,Sidney - Brisbane,IAI 1124 Westwind,2.0,0.0,2.0,2.0,0.0,2.0,0.0,"After attaining 5,000 ft. the cargo plane lost control crashed into Botany Bay after taking off from Sydney.",1985
2822,1985-11-10,"Near Kutayissi, USSR",Aeroflot,Kutaisi - Poti,Yakovlev YAK-40,14.0,10.0,4.0,14.0,10.0,4.0,0.0,Crashed into a mountain slope after taking off in bad weather. Instructions to climb normally were delayed because of traffic.,1985
2823,1985-11-10,"Near Beni, Bolivia",Sabeni,Beni - La Paz,Curtiss C-46D,2.0,0.0,2.0,2.0,0.0,2.0,0.0,The cargo plane crashed into mountains while en route.,1985
2824,1985-11-10,"Homer City, Pennsylvania",Mountain Air Cargo,State College - Pittsburgh,de Havilland Canada DHC-6 Twin Otter 200,1.0,0.0,1.0,1.0,0.0,1.0,0.0,The cargo plane struck high ground while en route. Pilot error. Altitude not maintained. Improper clearance.,1985
2825,1985-12-10,"Putao, Myanmar",Burma Airways,Unknown,Fokker F-27 Friendship 600,4.0,2.0,2.0,4.0,2.0,2.0,0.0,The cargo plane overfew the runway and crashed one mile beyond the end.,1985
2826,1985-11-24,"Luqa, Malta",EgyptAir,Athens - Cairo,Boeing B-737-266,103.0,97.0,6.0,60.0,0.0,0.0,0.0,"Hijacking. While on the ground at Malta to refuel the aircraft was stormed by Egyptian forces. During the fight, several hand grenades were thrown into the cabin causing a fire.",1985
2827,1985-12-12,"Gander, Newfoundland, Canada",Arrow Airways,"Gander - Fort Campbell, KY",McDonnell Douglas DC-8 Super 63PF,256.0,248.0,8.0,256.0,248.0,8.0,0.0,"The aircraft stalled and crashed during takeoff. Two-hundred-forty-four members of the 101st Airborne Division from Fort Campbell, Kentucky  were killed in the accident. There is controversy surrounding this crash. The majority opinion of the board was that the cause of the sequence leading up to the stall and crash could not be determined, with icing a possibility. The minority opinion was that the crash was possibly caused by detonation of an explosive device of unknown origin in a cargo compartment which led to an in-flight fire and loss of control of the aircraft.",1985
2828,1985-12-31,"De Kalb, Texas",Private,Guntersville - Dallas/Ft. Worth,Douglas DC-3,9.0,7.0,2.0,7.0,7.0,0.0,0.0,"The plane crash landed into a field and struck a pole then continued into trees after dense smoke filled the plane and cockpit. The fire most likely started in a defective cabin heater but was not determined for sure. Singer Rick Nelson, 45, fiancée Helen Blair, 27, soundman Clark Russell and the members of his back-up group The Stone Canyon Band, Andy Chapin, 20, Rick Intveld, 22, Bobby Neal, 38, and Patrick Woodward, 35 were killed. Both pilots survived after climbing out the cockpit windows. Nelson had purchased the DC-3 in May 1985 from Jerry Lee Lewis and the craft had been forced to make two emergency landings in the previous six months. Nelson and his band were en route to perform at the half-time festivities at the Cotton Bowl.",1985
2829,1986-01-18,"Near Peten, Guatemala",Aerovias de Guatemala SA,Guatemala City-Santa Elena,Sud-Aviation  Caravelle VI-N,94.0,88.0,6.0,94.0,88.0,6.0,0.0,"After initiating an overshoot and attempting to land for a second time, the plane crashed into a hilly area in the jungle. There were low lying clouds in the area.",1986
2830,1986-01-21,"Ellendale, Minnesota",Air Taxi,Unknown,Bell 296B,3.0,2.0,1.0,3.0,2.0,1.0,0.0,"The purpose of the flight was to take a news crew to a location to cover a story. The news crew had attempted to hire another helicopter, but that operator refused due to forecast low visibility. This pilot, however, agreed to fly. Although he was certified for instrument flight in airplanes, the pilot was not qualified for instrument flight in helicopters, nor was the helicopter certified for instrument flight. The helicopter crashed & burned approximately 100' from the highway near a power line crossing. Impact occurred while the helicopter was in a shallow descent, heading away from the highway & parallel with the power line. Continued VFR flight into IMC. Overconfidence in personal ability.",1986
2831,1986-01-28,"Sao Paulo, Brazil",VASP,Sao Paulo - Belo Horizonte,Boeing B-737-2A1,72.0,67.0,5.0,1.0,1.0,0.0,0.0,The crew accidently tried to take off from a taxiway. The takeoff was aborted but the aircraft overran the runway and collided with a embankment and broke in two. There was heavy fog in the area.,1986
2832,1986-01-29,"Las Lomitas, Mexico",Aerocalifornia,Villa Constitucion - Los Mochis,Douglas DC-3A-178,21.0,18.0,3.0,21.0,18.0,3.0,0.0,The plane tried to land at Los Mochis but had to divert to Las Lomitas because of fog. The airport was not approved for commercial flights and the plane crashed into a hill near the airport while attempting to land.,1986
2833,1986-05-02,"Kasongo, Zaire",GLM Aviation,Kasonga-Kinshasa,Lockheed L-188AF Electra,14.0,10.0,4.0,2.0,2.0,0.0,0.0,The cargo plane crashed while attempting to make a forced landing.,1986
2834,1986-02-16,"Off Makung, Taiwan",China Airlines (Taiwan),Taipei - Makung,Boeing B-737-281,13.0,6.0,7.0,13.0,6.0,7.0,0.0,The aircraft crashed into the sea during an attempted go-around after a missed landing attempt due to a burst nose gear tire.,1986
2835,1986-02-03,"Near Bugulma, Russia",Aeroflot,Cheboksary - Bugulma,Antonov AN-24B,38.0,34.0,4.0,38.0,34.0,4.0,0.0,"The aircraft entered a left bank and turn, stalled and crashed 5 miles short of the runway. Failure of the autofeather sensor circuit breaker caused propellers to feather.",1986
2836,1986-03-13,"Alpena, Michigan",Simmons Airlines,"Detroit, MI - Alpena, MI",Embraer 110P1 Bandeirante,9.0,7.0,2.0,3.0,2.0,1.0,0.0,"After a missed approach due to bad weather, the plane was cleared for an ILS approach but crashed in a wooded area, short of the runway. The flight crew's continued descent of the airplane below the glideslope and through the published decision height without obtaining visual reference of the runway for undetermined reasons.",1986
2837,1986-03-20,"Near Naha, Indonesia",Merpati Nusantara Airlines,Manado - Naha,CASA 212 Aviocar 100,16.0,14.0,2.0,2.0,0.0,2.0,0.0,"Crashed into high ground at 1, 900 ft. while flying IFR in rain.",1986
